"year","sequence","rider_name","team_name","position"
2008,16,"Melandri, Marco","Ducati Marlboro Team",16
2008,16,"De Angelis, Alex","San Carlo Honda Gresini",-4
2008,16,"Pedrosa, Dani","Repsol Honda Team",-4
2008,17,"Rossi, Valentino","Fiat Yamaha Team",1
2008,17,"Pedrosa, Dani","Repsol Honda Team",2
2008,17,"Dovizioso, Andrea","JiR Team Scot MotoGP",3
2008,17,"Hayden, Nicky","Repsol Honda Team",4
2008,17,"Nakano, Shinya","San Carlo Honda Gresini",5
2008,17,"Stoner, Casey","Ducati Marlboro Team",6
2008,17,"Capirossi, Loris","Rizla Suzuki MotoGP",7
2008,17,"Edwards, Colin","Tech 3 Yamaha",8
2008,17,"Vermeulen, Chris","Rizla Suzuki MotoGP",9
2008,17,"De Puniet, Randy","LCR Honda MotoGP",10
2008,17,"Hopkins, John","Kawasaki Racing Team",11
2008,17,"West, Anthony","Kawasaki Racing Team",12
2008,17,"Guintoli, Sylvain","Alice Team",13
2008,17,"De Angelis, Alex","San Carlo Honda Gresini",14
2008,17,"Elias, Toni","Alice Team",15
2008,17,"Melandri, Marco","Ducati Marlboro Team",16
2008,17,"Aoki, Nobuatsu","Rizla Suzuki MotoGP",17
2008,18,"Stoner, Casey","Ducati Marlboro Team",1
2008,18,"Pedrosa, Dani","Repsol Honda Team",2
2008,18,"Rossi, Valentino","Fiat Yamaha Team",3
2008,18,"Dovizioso, Andrea","JiR Team Scot MotoGP",4
2008,18,"Hayden, Nicky","Repsol Honda Team",5
2008,18,"Edwards, Colin","Tech 3 Yamaha",6
2008,18,"Nakano, Shinya","San Carlo Honda Gresini",7
2008,18,"Lorenzo, Jorge","Fiat Yamaha Team",8
2008,18,"Capirossi, Loris","Rizla Suzuki MotoGP",9
2008,18,"De Angelis, Alex","San Carlo Honda Gresini",10
2008,18,"Toseland, James","Tech 3 Yamaha",11
2008,18,"Guintoli, Sylvain","Alice Team",12
2008,18,"Vermeulen, Chris","Rizla Suzuki MotoGP",13
2008,18,"Hopkins, John","Kawasaki Racing Team",14
2008,18,"De Puniet, Randy","LCR Honda MotoGP",15
2008,18,"Melandri, Marco","Ducati Marlboro Team",16
2008,18,"West, Anthony","Kawasaki Racing Team",17
2008,18,"Elias, Toni","Alice Team",18
2009,1,"Stoner, Casey","Ducati Marlboro Team",1
2009,1,"Rossi, Valentino","Fiat Yamaha Team",2
2009,1,"Lorenzo, Jorge","Fiat Yamaha Team",3
2009,1,"Edwards, Colin","Monster Yamaha Tech 3",4
2009,1,"Dovizioso, Andrea","Repsol Honda Team",5
2009,1,"De Angelis, Alex","San Carlo Honda Gresini",6
2009,1,"Vermeulen, Chris","Rizla Suzuki MotoGP",7
2009,1,"Kallio, Mika","Pramac Racing",8
2009,1,"Elias, Toni","San Carlo Honda Gresini",9
2009,1,"De Puniet, Randy","LCR Honda MotoGP",10
2009,1,"Pedrosa, Dani","Repsol Honda Team",11
2009,1,"Hayden, Nicky","Ducati Marlboro Team",12
2009,1,"Gibernau, Sete","Grupo Francisco Hernando",13
2009,1,"Melandri, Marco","Hayate Racing Team",14
2009,1,"Takahashi, Yuki","Scot Racing Team MotoGP",15
2009,1,"Toseland, James","Monster Yamaha Tech 3",16
2009,1,"Canepa, Niccolo","Pramac Racing",17
2009,2,"Lorenzo, Jorge","Fiat Yamaha Team",1
2009,2,"Rossi, Valentino","Fiat Yamaha Team",2
2009,2,"Pedrosa, Dani","Repsol Honda Team",3
2009,2,"Stoner, Casey","Ducati Marlboro Team",4
2009,2,"Dovizioso, Andrea","Repsol Honda Team",5
2009,2,"Melandri, Marco","Hayate Racing Team",6
2009,2,"Capirossi, Loris","Rizla Suzuki MotoGP",7
2009,2,"Kallio, Mika","Pramac Racing",8
2009,2,"Toseland, James","Monster Yamaha Tech 3",9
2009,2,"Vermeulen, Chris","Rizla Suzuki MotoGP",10
2009,2,"De Puniet, Randy","LCR Honda MotoGP",11
2009,2,"Edwards, Colin","Monster Yamaha Tech 3",12
2009,2,"De Angelis, Alex","San Carlo Honda Gresini",13
2009,2,"Canepa, Niccolo","Pramac Racing",14
2009,2,"Elias, Toni","San Carlo Honda Gresini",15
2009,2,"Hayden, Nicky","Ducati Marlboro Team",-4
2009,2,"Takahashi, Yuki","Scot Racing Team MotoGP",-4
2009,3,"Rossi, Valentino","Fiat Yamaha Team",1
2009,3,"Pedrosa, Dani","Repsol Honda Team",2
2009,3,"Stoner, Casey","Ducati Marlboro Team",3
2009,3,"De Puniet, Randy","LCR Honda MotoGP",4
2009,3,"Melandri, Marco","Hayate Racing Team",5
2009,3,"Capirossi, Loris","Rizla Suzuki MotoGP",6
2009,3,"Edwards, Colin","Monster Yamaha Tech 3",7
2009,3,"Dovizioso, Andrea","Repsol Honda Team",8
2009,3,"Elias, Toni","San Carlo Honda Gresini",9
2009,3,"Vermeulen, Chris","Rizla Suzuki MotoGP",10
2009,3,"Gibernau, Sete","Grupo Francisco Hernando",11
2009,3,"Takahashi, Yuki","Scot Racing Team MotoGP",12
2009,3,"Toseland, James","Monster Yamaha Tech 3",13
2009,3,"De Angelis, Alex","San Carlo Honda Gresini",14
2009,3,"Hayden, Nicky","Ducati Marlboro Team",15
2009,3,"Canepa, Niccolo","Pramac Racing",16
2009,4,"Lorenzo, Jorge","Fiat Yamaha Team",1
2009,4,"Melandri, Marco","Hayate Racing Team",2
2009,4,"Pedrosa, Dani","Repsol Honda Team",3
2009,4,"Dovizioso, Andrea","Repsol Honda Team",4
2009,4,"Stoner, Casey","Ducati Marlboro Team",5
2009,4,"Vermeulen, Chris","Rizla Suzuki MotoGP",6
2009,4,"Edwards, Colin","Monster Yamaha Tech 3",7
2009,4,"Capirossi, Loris","Rizla Suzuki MotoGP",8
2009,4,"Toseland, James","Monster Yamaha Tech 3",9
2009,4,"Elias, Toni","San Carlo Honda Gresini",10
2009,4,"De Angelis, Alex","San Carlo Honda Gresini",11
2009,4,"Hayden, Nicky","Ducati Marlboro Team",12
2009,4,"Takahashi, Yuki","Scot Racing Team MotoGP",13
2009,4,"De Puniet, Randy","LCR Honda MotoGP",14
2009,4,"Canepa, Niccolo","Pramac Racing",15
2009,4,"Rossi, Valentino","Fiat Yamaha Team",16
2009,5,"Stoner, Casey","Ducati Marlboro Team",1
2009,5,"Lorenzo, Jorge","Fiat Yamaha Team",2
2009,5,"Rossi, Valentino","Fiat Yamaha Team",3
2009,5,"Dovizioso, Andrea","Repsol Honda Team",4
2009,5,"Capirossi, Loris","Rizla Suzuki MotoGP",5
2009,5,"Edwards, Colin","Monster Yamaha Tech 3",6
2009,5,"Toseland, James","Monster Yamaha Tech 3",7
2009,5,"De Puniet, Randy","LCR Honda MotoGP",8
2009,5,"Canepa, Niccolo","Pramac Racing",9
2009,5,"Vermeulen, Chris","Rizla Suzuki MotoGP",10
2009,5,"Melandri, Marco","Hayate Racing Team",11
2009,5,"Hayden, Nicky","Ducati Marlboro Team",12
2009,5,"Kallio, Mika","Pramac Racing",13
2009,5,"Elias, Toni","San Carlo Honda Gresini",14
2009,5,"De Angelis, Alex","San Carlo Honda Gresini",15
2009,6,"Rossi, Valentino","Fiat Yamaha Team",1
2009,6,"Lorenzo, Jorge","Fiat Yamaha Team",2
2009,6,"Stoner, Casey","Ducati Marlboro Team",3
2009,6,"Dovizioso, Andrea","Repsol Honda Team",4
2009,6,"Capirossi, Loris","Rizla Suzuki MotoGP",5
2009,6,"Pedrosa, Dani","Repsol Honda Team",6
2009,6,"Edwards, Colin","Monster Yamaha Tech 3",7
2009,6,"De Puniet, Randy","LCR Honda MotoGP",8
2009,6,"Kallio, Mika","Pramac Racing",9
2009,6,"Hayden, Nicky","Ducati Marlboro Team",10
2009,6,"Vermeulen, Chris","Rizla Suzuki MotoGP",11
2009,6,"De Angelis, Alex","San Carlo Honda Gresini",12
2009,6,"Toseland, James","Monster Yamaha Tech 3",13
2009,6,"Melandri, Marco","Hayate Racing Team",14
2009,6,"Gibernau, Sete","Grupo Francisco Hernando",15
2009,6,"Canepa, Niccolo","Pramac Racing",16
2009,6,"Talmacsi, Gabor","Scot Racing Team MotoGP",17
2009,6,"Takahashi, Yuki","Scot Racing Team MotoGP",-4
2009,7,"Rossi, Valentino","Fiat Yamaha Team",1
2009,7,"Lorenzo, Jorge","Fiat Yamaha Team",2
2009,7,"Stoner, Casey","Ducati Marlboro Team",3
2009,7,"Edwards, Colin","Monster Yamaha Tech 3",4
2009,7,"Vermeulen, Chris","Rizla Suzuki MotoGP",5
2009,7,"Toseland, James","Monster Yamaha Tech 3",6
2009,7,"De Puniet, Randy","LCR Honda MotoGP",7
2009,7,"Hayden, Nicky","Ducati Marlboro Team",8
2009,7,"Capirossi, Loris","Rizla Suzuki MotoGP",9
2009,7,"De Angelis, Alex","San Carlo Honda Gresini",10
2009,7,"Melandri, Marco","Hayate Racing Team",11
2009,7,"Elias, Toni","San Carlo Honda Gresini",12
2009,7,"Gibernau, Sete","Grupo Francisco Hernando",13
2009,7,"Canepa, Niccolo","Pramac Racing",14
2009,7,"Takahashi, Yuki","Scot Racing Team MotoGP",15
2009,7,"Talmacsi, Gabor","Scot Racing Team MotoGP",16
2009,8,"Pedrosa, Dani","Repsol Honda Team",1
2009,8,"Rossi, Valentino","Fiat Yamaha Team",2
2009,8,"Lorenzo, Jorge","Fiat Yamaha Team",3
2009,8,"Stoner, Casey","Ducati Team",4
2009,8,"Hayden, Nicky","Ducati Team",5
2009,8,"Elias, Toni","San Carlo Honda Gresini",6
2009,8,"Edwards, Colin","Monster Yamaha Tech 3",7
2009,8,"Vermeulen, Chris","Rizla Suzuki MotoGP",8
2009,8,"De Puniet, Randy","LCR Honda MotoGP",9
2009,8,"Melandri, Marco","Hayate Racing Team",10
2009,8,"De Angelis, Alex","San Carlo Honda Gresini",11
2009,8,"Canepa, Niccolo","Pramac Racing",12
2009,8,"Toseland, James","Monster Yamaha Tech 3",-3
2009,9,"Rossi, Valentino","Fiat Yamaha Team",1
2009,9,"Lorenzo, Jorge","Fiat Yamaha Team",2
2009,9,"Pedrosa, Dani","Repsol Honda Team",3
2009,9,"Stoner, Casey","Ducati Marlboro Team",4
2009,9,"De Angelis, Alex","San Carlo Honda Gresini",5
2009,9,"Elias, Toni","San Carlo Honda Gresini",6
2009,9,"Melandri, Marco","Hayate Racing Team",7
2009,9,"Hayden, Nicky","Ducati Marlboro Team",8
2009,9,"Edwards, Colin","Monster Yamaha Tech 3",9
2009,9,"Toseland, James","Monster Yamaha Tech 3",10
2009,9,"Capirossi, Loris","Rizla Suzuki MotoGP",11
2009,9,"Canepa, Niccolo","Pramac Racing",12
2009,9,"Vermeulen, Chris","Rizla Suzuki MotoGP",13
2009,9,"Kallio, Mika","Pramac Racing",14
2009,9,"Talmacsi, Gabor","Scot Racing Team MotoGP",15
2009,9,"De Puniet, Randy","LCR Honda MotoGP",-4
2009,10,"Dovizioso, Andrea","Repsol Honda Team",1
2009,10,"Edwards, Colin","Monster Yamaha Tech 3",2
2009,10,"De Puniet, Randy","LCR Honda MotoGP",3
2009,10,"De Angelis, Alex","San Carlo Honda Gresini",4
2009,10,"Rossi, Valentino","Fiat Yamaha Team",5
2009,10,"Toseland, James","Monster Yamaha Tech 3",6
2009,10,"Melandri, Marco","Hayate Racing Team",7
2009,10,"Canepa, Niccolo","Pramac Racing",8
2009,10,"Pedrosa, Dani","Repsol Honda Team",9
2009,10,"Kallio, Mika","Pramac Racing",10
2009,10,"Capirossi, Loris","Rizla Suzuki MotoGP",11
2009,10,"Talmacsi, Gabor","Scot Racing Team MotoGP",12
2009,10,"Vermeulen, Chris","Rizla Suzuki MotoGP",13
2009,10,"Stoner, Casey","Ducati Marlboro Team",14
2009,10,"Hayden, Nicky","Ducati Marlboro Team",15
2009,11,"Rossi, Valentino","Fiat Yamaha Team",1
2009,11,"Pedrosa, Dani","Repsol Honda Team",2
2009,11,"Elias, Toni","San Carlo Honda Gresini",3
2009,11,"Dovizioso, Andrea","Repsol Honda Team",4
2009,11,"Capirossi, Loris","Rizla Suzuki MotoGP",5
2009,11,"Hayden, Nicky","Ducati Marlboro Team",6
2009,11,"Edwards, Colin","Monster Yamaha Tech 3",7
2009,11,"De Angelis, Alex","San Carlo Honda Gresini",8
2009,11,"Toseland, James","Monster Yamaha Tech 3",9
2009,11,"De Puniet, Randy","LCR Honda MotoGP",10
2009,11,"Vermeulen, Chris","Rizla Suzuki MotoGP",11
2009,11,"Canepa, Niccolo","Pramac Racing",12
2009,11,"Talmacsi, Gabor","Scot Racing Team MotoGP",13
2009,12,"Lorenzo, Jorge","Fiat Yamaha Team",1
2009,12,"De Angelis, Alex","San Carlo Honda Gresini",2
2009,12,"Hayden, Nicky","Ducati Team",3
2009,12,"Dovizioso, Andrea","Repsol Honda Team",4
2009,12,"Edwards, Colin","Monster Yamaha Tech 3",5
2009,12,"Toseland, James","Monster Yamaha Tech 3",6
2009,12,"Capirossi, Loris","Rizla Suzuki MotoGP",7
2009,12,"Kallio, Mika","Ducati Team",8
2009,12,"Elias, Toni","San Carlo Honda Gresini",9
2009,12,"Pedrosa, Dani","Repsol Honda Team",10
2009,12,"Vermeulen, Chris","Rizla Suzuki MotoGP",11
2009,12,"De Puniet, Randy","LCR Honda MotoGP",12
2009,12,"Espargaro, Aleix","Pramac Racing",13
2009,12,"Talmacsi, Gabor","Scot Racing Team MotoGP",14
2009,13,"Rossi, Valentino","Fiat Yamaha Team",1
2009,13,"Lorenzo, Jorge","Fiat Yamaha Team",2
2009,13,"Pedrosa, Dani","Repsol Honda Team",3
2009,13,"Dovizioso, Andrea","Repsol Honda Team",4
2009,13,"Capirossi, Loris","Rizla Suzuki MotoGP",5
2009,13,"Elias, Toni","San Carlo Honda Gresini",6
2009,13,"Kallio, Mika","Ducati Marlboro Team",7
2009,13,"Melandri, Marco","Hayate Racing Team",8
2009,13,"Vermeulen, Chris","Rizla Suzuki MotoGP",9
2009,13,"Toseland, James","Monster Yamaha Tech 3",10
2009,13,"Espargaro, Aleix","Pramac Racing",11
2009,13,"De Puniet, Randy","LCR Honda MotoGP",12
2009,13,"Canepa, Niccolo","Pramac Racing",13
2009,13,"Talmacsi, Gabor","Scot Racing Team MotoGP",14
2009,13,"De Angelis, Alex","San Carlo Honda Gresini",-4
2009,13,"Edwards, Colin","Monster Yamaha Tech 3",-4
2009,13,"Hayden, Nicky","Ducati Marlboro Team",-4
2009,14,"Lorenzo, Jorge","Fiat Yamaha Team",1
2009,14,"Stoner, Casey","Ducati Marlboro Team",2
2009,14,"Pedrosa, Dani","Repsol Honda Team",3
2009,14,"Rossi, Valentino","Fiat Yamaha Team",4
2009,14,"Edwards, Colin","Monster Yamaha Tech 3",5
2009,14,"Elias, Toni","San Carlo Honda Gresini",6
2009,14,"Dovizioso, Andrea","Repsol Honda Team",7
2009,14,"Hayden, Nicky","Ducati Marlboro Team",8
2009,14,"Toseland, James","Monster Yamaha Tech 3",9
2009,14,"Vermeulen, Chris","Rizla Suzuki MotoGP",10
2009,14,"De Puniet, Randy","LCR Honda MotoGP",11
2009,14,"Melandri, Marco","Hayate Racing Team",12
2009,14,"Canepa, Niccolo","Pramac Racing",13
2009,14,"Talmacsi, Gabor","Scot Racing Team MotoGP",14
2009,15,"Stoner, Casey","Ducati Marlboro Team",1
2009,15,"Rossi, Valentino","Fiat Yamaha Team",2
2009,15,"Pedrosa, Dani","Repsol Honda Team",3
2009,15,"De Angelis, Alex","San Carlo Honda Gresini",4
2009,15,"Edwards, Colin","Monster Yamaha Tech 3",5
2009,15,"Dovizioso, Andrea","Repsol Honda Team",6
2009,15,"Melandri, Marco","Hayate Racing Team",7
2009,15,"De Puniet, Randy","LCR Honda MotoGP",8
2009,15,"Kallio, Mika","Pramac Racing",9
2009,15,"Elias, Toni","San Carlo Honda Gresini",10
2009,15,"Vermeulen, Chris","Rizla Suzuki MotoGP",11
2009,15,"Capirossi, Loris","Rizla Suzuki MotoGP",12
2009,15,"Talmacsi, Gabor","Scot Racing Team MotoGP",13
2009,15,"Toseland, James","Monster Yamaha Tech 3",14
2009,15,"Hayden, Nicky","Ducati Marlboro Team",15
2009,15,"Lorenzo, Jorge","Fiat Yamaha Team",-4
2009,16,"Stoner, Casey","Ducati Marlboro Team",1
2009,16,"Pedrosa, Dani","Repsol Honda Team",2
2009,16,"Rossi, Valentino","Fiat Yamaha Team",3
2009,16,"Lorenzo, Jorge","Fiat Yamaha Team",4
2009,16,"Hayden, Nicky","Ducati Marlboro Team",5
2009,16,"Vermeulen, Chris","Rizla Suzuki MotoGP",6
2009,16,"Elias, Toni","San Carlo Honda Gresini",7
2009,16,"Melandri, Marco","Hayate Racing Team",8
2009,16,"Capirossi, Loris","Rizla Suzuki MotoGP",9
2009,16,"Kallio, Mika","Pramac Racing",10
2009,16,"Espargaro, Aleix","Pramac Racing",11
2009,16,"De Angelis, Alex","San Carlo Honda Gresini",12
2009,16,"Edwards, Colin","Monster Yamaha Tech 3",13
2009,16,"Talmacsi, Gabor","Scot Racing Team MotoGP",14
2009,16,"Toseland, James","Monster Yamaha Tech 3",15
2009,17,"Pedrosa, Dani","Repsol Honda Team",1
2009,17,"Rossi, Valentino","Fiat Yamaha Team",2
2009,17,"Lorenzo, Jorge","Fiat Yamaha Team",3
2009,17,"Edwards, Colin","Monster Yamaha Tech 3",4
2009,17,"Hayden, Nicky","Ducati Marlboro Team",5
2009,17,"Elias, Toni","San Carlo Honda Gresini",6
2009,17,"Spies, Ben","Sterilgarda Yamaha Team",7
2009,17,"Dovizioso, Andrea","Repsol Honda Team",8
2009,17,"Kallio, Mika","Pramac Racing",9
2009,17,"De Angelis, Alex","San Carlo Honda Gresini",10
2009,17,"De Puniet, Randy","LCR Honda MotoGP",11
2009,17,"Toseland, James","Monster Yamaha Tech 3",12
2009,17,"Espargaro, Aleix","Pramac Racing",13
2009,17,"Capirossi, Loris","Rizla Suzuki MotoGP",14
2009,17,"Vermeulen, Chris","Rizla Suzuki MotoGP",15
2009,17,"Talmacsi, Gabor","Scot Racing Team MotoGP",16
2009,17,"Melandri, Marco","Hayate Racing Team",17
2009,17,"Stoner, Casey","Ducati Marlboro Team",-2
2010,1,"Rossi, Valentino","Fiat Yamaha Team",1
2010,1,"Lorenzo, Jorge","Fiat Yamaha Team",2
2010,1,"Dovizioso, Andrea","Repsol Honda Team",3
2010,1,"Hayden, Nicky","Ducati Marlboro Team",4
2010,1,"Spies, Ben","Monster Yamaha Tech 3",5
2010,1,"De Puniet, Randy","LCR Honda MotoGP",6
2010,1,"Pedrosa, Dani","Repsol Honda Team",7
2010,1,"Edwards, Colin","Monster Yamaha Tech 3",8
2010,1,"Capirossi, Loris","Rizla Suzuki MotoGP",9
2010,1,"Aoyama, Hiroshi","Interwetten Honda MotoGP",10
2010,1,"Simoncelli, Marco","San Carlo Honda Gresini",11
2010,1,"Barbera, Hector","Paginas Amarillas Aspar",12
2010,1,"Melandri, Marco","San Carlo Honda Gresini",13
2010,2,"Lorenzo, Jorge","Fiat Yamaha Team",1
2010,2,"Pedrosa, Dani","Repsol Honda Team",2
2010,2,"Rossi, Valentino","Fiat Yamaha Team",3
2010,2,"Hayden, Nicky","Ducati Marlboro Team",4
2010,2,"Stoner, Casey","Ducati Marlboro Team",5
2010,2,"Dovizioso, Andrea","Repsol Honda Team",6
2010,2,"Kallio, Mika","Pramac Racing Team",7
2010,2,"Melandri, Marco","San Carlo Honda Gresini",8
2010,2,"De Puniet, Randy","LCR Honda MotoGP",9
2010,2,"Bautista, Alvaro","Rizla Suzuki MotoGP",10
2010,2,"Simoncelli, Marco","San Carlo Honda Gresini",11
2010,2,"Edwards, Colin","Monster Yamaha Tech 3",12
2010,2,"Barbera, Hector","Paginas Amarillas Aspar",13
2010,2,"Aoyama, Hiroshi","Interwetten Honda MotoGP",14
2010,2,"Espargaro, Aleix","Pramac Racing Team",15
2010,3,"Lorenzo, Jorge","Fiat Yamaha Team",1
2010,3,"Rossi, Valentino","Fiat Yamaha Team",2
2010,3,"Dovizioso, Andrea","Repsol Honda Team",3
2010,3,"Hayden, Nicky","Ducati Marlboro Team",4
2010,3,"Pedrosa, Dani","Repsol Honda Team",5
2010,3,"Melandri, Marco","San Carlo Honda Gresini",6
2010,3,"De Puniet, Randy","LCR Honda MotoGP",7
2010,3,"Barbera, Hector","Paginas Amarillas Aspar",8
2010,3,"Espargaro, Aleix","Pramac Racing Team",9
2010,3,"Simoncelli, Marco","San Carlo Honda Gresini",10
2010,3,"Aoyama, Hiroshi","Interwetten Honda MotoGP",11
2010,3,"Edwards, Colin","Monster Yamaha Tech 3",12
2010,3,"Kallio, Mika","Pramac Racing Team",13
2010,4,"Pedrosa, Dani","Repsol Honda Team",1
2010,4,"Lorenzo, Jorge","Fiat Yamaha Team",2
2010,4,"Dovizioso, Andrea","Repsol Honda Team",3
2010,4,"Stoner, Casey","Ducati Marlboro Team",4
2010,4,"Melandri, Marco","San Carlo Honda Gresini",5
2010,4,"De Puniet, Randy","LCR Honda MotoGP",6
2010,4,"Spies, Ben","Monster Yamaha Tech 3",7
2010,4,"Espargaro, Aleix","Pramac Racing Team",8
2010,4,"Simoncelli, Marco","San Carlo Honda Gresini",9
2010,4,"Capirossi, Loris","Rizla Suzuki MotoGP",10
2010,4,"Aoyama, Hiroshi","Interwetten Honda MotoGP",11
2010,4,"Barbera, Hector","Paginas Amarillas Aspar",12
2010,4,"Edwards, Colin","Monster Yamaha Tech 3",13
2010,4,"Bautista, Alvaro","Rizla Suzuki MotoGP",14
2010,5,"Lorenzo, Jorge","Fiat Yamaha Team",1
2010,5,"Dovizioso, Andrea","Repsol Honda Team",2
2010,5,"Spies, Ben","Monster Yamaha Tech 3",3
2010,5,"Hayden, Nicky","Ducati Team",4
2010,5,"Stoner, Casey","Ducati Team",5
2010,5,"De Puniet, Randy","LCR Honda MotoGP",6
2010,5,"Simoncelli, Marco","San Carlo Honda Gresini",7
2010,5,"Pedrosa, Dani","Repsol Honda Team",8
2010,5,"Edwards, Colin","Monster Yamaha Tech 3",9
2010,5,"Espargaro, Aleix","Pramac Racing Team",10
2010,5,"Barbera, Hector","Paginas Amarillas Aspar",11
2010,5,"Bautista, Alvaro","Rizla Suzuki MotoGP",12
2010,5,"Kallio, Mika","Pramac Racing Team",13
2010,5,"Melandri, Marco","San Carlo Honda Gresini",-4
2010,6,"Lorenzo, Jorge","Fiat Yamaha Team",1
2010,6,"Pedrosa, Dani","Repsol Honda Team",2
2010,6,"Stoner, Casey","Ducati Team",3
2010,6,"Spies, Ben","Monster Yamaha Tech 3",4
2010,6,"Dovizioso, Andrea","Repsol Honda Team",5
2010,6,"De Puniet, Randy","LCR Honda MotoGP",6
2010,6,"Hayden, Nicky","Ducati Team",7
2010,6,"Edwards, Colin","Monster Yamaha Tech 3",8
2010,6,"Simoncelli, Marco","San Carlo Honda Gresini",9
2010,6,"Espargaro, Aleix","Pramac Racing Team",10
2010,6,"Kallio, Mika","Pramac Racing Team",11
2010,6,"Barbera, Hector","Paginas Amarillas Aspar",12
2010,6,"Capirossi, Loris","Rizla Suzuki MotoGP",13
2010,6,"Bautista, Alvaro","Rizla Suzuki MotoGP",14
2010,6,"Akiyoshi, Kousuke","Interwetten Honda MotoGP",15
2010,7,"Lorenzo, Jorge","Fiat Yamaha Team",1
2010,7,"Pedrosa, Dani","Repsol Honda Team",2
2010,7,"Stoner, Casey","Ducati Team",3
2010,7,"De Puniet, Randy","LCR Honda MotoGP",4
2010,7,"Bautista, Alvaro","Rizla Suzuki MotoGP",5
2010,7,"Spies, Ben","Monster Yamaha Tech 3",6
2010,7,"Capirossi, Loris","Rizla Suzuki MotoGP",7
2010,7,"Hayden, Nicky","Ducati Team",8
2010,7,"Melandri, Marco","San Carlo Honda Gresini",9
2010,7,"Barbera, Hector","Paginas Amarillas Aspar",10
2010,7,"Edwards, Colin","Monster Yamaha Tech 3",11
2010,7,"Kallio, Mika","Pramac Racing Team",12
2010,7,"Akiyoshi, Kousuke","Interwetten Honda MotoGP",13
2010,7,"Dovizioso, Andrea","Repsol Honda Team",14
2010,7,"Yoshikawa, Wataru","Fiat Yamaha Team",15
2010,8,"Pedrosa, Dani","Repsol Honda Team",1
2010,8,"Lorenzo, Jorge","Fiat Yamaha Team",2
2010,8,"Stoner, Casey","Ducati Team",3
2010,8,"Rossi, Valentino","Fiat Yamaha Team",4
2010,8,"Dovizioso, Andrea","Repsol Honda Team",5
2010,8,"Simoncelli, Marco","San Carlo Honda Gresini",6
2010,8,"Hayden, Nicky","Ducati Team",7
2010,8,"Spies, Ben","Monster Yamaha Tech 3",8
2010,8,"Barbera, Hector","Paginas Amarillas Aspar",9
2010,8,"Melandri, Marco","San Carlo Honda Gresini",10
2010,8,"Capirossi, Loris","Rizla Suzuki MotoGP",11
2010,8,"De Angelis, Alex","Interwetten Honda MotoGP",12
2010,9,"Lorenzo, Jorge","Fiat Yamaha Team",1
2010,9,"Stoner, Casey","Ducati Team",2
2010,9,"Rossi, Valentino","Fiat Yamaha Team",3
2010,9,"Dovizioso, Andrea","Repsol Honda Team",4
2010,9,"Hayden, Nicky","Ducati Team",5
2010,9,"Spies, Ben","Monster Yamaha Tech 3",6
2010,9,"Edwards, Colin","Monster Yamaha Tech 3",7
2010,9,"Melandri, Marco","San Carlo Honda Gresini",8
2010,9,"Kallio, Mika","Pramac Racing Team",9
2010,9,"Capirossi, Loris","Rizla Suzuki MotoGP",10
2010,9,"Hayden, Roger Lee","LCR Honda MotoGP",11
2010,9,"De Angelis, Alex","Interwetten Honda MotoGP",12
2010,10,"Lorenzo, Jorge","Fiat Yamaha Team",1
2010,10,"Pedrosa, Dani","Repsol Honda Team",2
2010,10,"Stoner, Casey","Ducati Team",3
2010,10,"Spies, Ben","Monster Yamaha Tech 3",4
2010,10,"Rossi, Valentino","Fiat Yamaha Team",5
2010,10,"Hayden, Nicky","Ducati Team",6
2010,10,"Edwards, Colin","Monster Yamaha Tech 3",7
2010,10,"Melandri, Marco","San Carlo Honda Gresini",8
2010,10,"Barbera, Hector","Paginas Amarillas Aspar",9
2010,10,"De Puniet, Randy","LCR Honda MotoGP",10
2010,10,"Simoncelli, Marco","San Carlo Honda Gresini",11
2010,10,"Espargaro, Aleix","Pramac Racing Team",12
2010,10,"De Angelis, Alex","Interwetten Honda MotoGP",13
2010,11,"Pedrosa, Dani","Repsol Honda Team",1
2010,11,"Spies, Ben","Monster Yamaha Tech 3",2
2010,11,"Lorenzo, Jorge","Fiat Yamaha Team",3
2010,11,"Rossi, Valentino","Fiat Yamaha Team",4
2010,11,"Dovizioso, Andrea","Repsol Honda Team",5
2010,11,"Hayden, Nicky","Ducati Team",6
2010,11,"Simoncelli, Marco","San Carlo Honda Gresini",7
2010,11,"Bautista, Alvaro","Rizla Suzuki MotoGP",8
2010,11,"Espargaro, Aleix","Pramac Racing Team",9
2010,11,"Barbera, Hector","Paginas Amarillas Aspar",10
2010,11,"Capirossi, Loris","Rizla Suzuki MotoGP",11
2010,11,"Aoyama, Hiroshi","Interwetten Honda MotoGP",12
2010,11,"De Puniet, Randy","LCR Honda MotoGP",13
2010,12,"Pedrosa, Dani","Repsol Honda Team",1
2010,12,"Lorenzo, Jorge","Fiat Yamaha Team",2
2010,12,"Rossi, Valentino","Fiat Yamaha Team",3
2010,12,"Dovizioso, Andrea","Repsol Honda Team",4
